datetime,MAC000028,MAC000041,MAC000058,MAC000089,MAC000095,MAC000126,MAC000143,MAC000144,MAC000148,MAC000172,MAC000176,MAC000182,MAC000200,MAC000240,MAC000258,MAC000268,MAC004457,MAC004490,MAC004496,MAC004521,MAC004528,MAC004540,MAC004550,MAC004553,MAC004862,MAC004874,MAC004918,MAC004998,MAC005000,MAC005016,MAC005024,MAC005025,MAC005193,MAC005227,MAC005229,MAC005257,MAC005261,MAC005268,MAC005270,MAC005273
2012-02-11 17:27:00,0.542,0.522,0.134,0.516,0.47,0.178,1.444,0.216,0.6,0.4,0.18,1.114,0.506,0.178,0.776,0.27,0.086,0.28,0.03,0.218,0.34,0.154,0.306,0.124,1.838,0.316,0.15,0.112,0.304,0.212,0.372,0.362,0.302,0.144,0.374,0.284,0.26,0.108,0.306,0.108
2012-02-11 17:28:00,0.542,0.522,0.134,0.516,0.47,0.178,1.444,0.216,0.6,0.4,0.18,1.114,0.506,0.178,0.776,0.27,0.086,0.28,0.03,0.218,0.34,0.154,0.306,0.124,1.838,0.316,0.15,0.112,0.304,0.212,0.372,0.362,0.302,0.144,0.374,0.284,0.26,0.108,0.306,0.108
2012-02-11 17:29:00,0.542,0.522,0.134,0.516,0.47,0.178,1.444,0.216,0.6,0.4,0.18,1.114,0.506,0.178,0.776,0.27,0.086,0.28,0.03,0.218,0.34,0.154,0.306,0.124,1.838,0.316,0.15,0.112,0.304,0.212,0.372,0.362,0.302,0.144,0.374,0.284,0.26,0.108,0.306,0.108
2012-02-11 17:30:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:31:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:32:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:33:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:34:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:35:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:36:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:37:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:38:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:39:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:40:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:41:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:42:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:43:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:44:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:45:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:46:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:47:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:48:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:49:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:50:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:51:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:52:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:53:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:54:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:55:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:56:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:57:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:58:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 17:59:00,0.378,0.344,0.222,0.568,0.51,0.33,0.926,2.456,0.604,0.358,0.394,0.46,0.27,0.122,0.358,0.192,0.158,0.266,0.032,0.16,0.24,0.332,0.31,0.2,0.498,0.36,0.464,0.502,0.298,0.152,0.372,0.3,0.342,0.164,0.79,0.298,0.24,0.158,0.26,0.5
2012-02-11 18:00:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:01:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:02:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:03:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:04:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:05:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:06:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:07:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:08:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:09:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:10:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:11:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:12:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:13:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:14:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:15:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:16:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:17:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:18:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:19:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:20:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:21:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:22:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:23:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:24:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:25:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:26:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:27:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:28:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:29:00,0.474,0.816,0.272,0.9,0.58,0.266,0.514,0.934,0.342,0.478,0.898,0.356,0.724,0.174,0.292,0.266,0.196,0.188,0.69,0.166,0.22,0.422,0.406,0.234,0.496,0.346,0.476,0.516,0.358,0.468,0.71,0.444,0.242,0.508,2.016,0.372,0.222,0.144,0.302,0.148
2012-02-11 18:30:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:31:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:32:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:33:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:34:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:35:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:36:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:37:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:38:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:39:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:40:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:41:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:42:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:43:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:44:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
2012-02-11 18:45:00,0.41,0.752,0.23,0.662,0.562,0.36,0.488,0.232,0.276,0.464,0.37,0.758,0.336,0.084,0.444,0.36,0.152,0.198,1.154,0.272,0.264,0.382,0.35,0.248,0.46,0.33,0.476,0.22,0.372,0.42,0.53,0.488,0.276,0.478,0.998,1.286,0.168,0.282,0.354,0.324
