time,MAC000028_net_output_kW,MAC000041_net_output_kW,MAC000058_net_output_kW,MAC000089_net_output_kW,MAC000095_net_output_kW,MAC000126_net_output_kW,MAC000143_net_output_kW,MAC000144_net_output_kW,MAC000148_net_output_kW,MAC000172_net_output_kW,MAC000176_net_output_kW,MAC000182_net_output_kW,MAC000200_net_output_kW,MAC000240_net_output_kW,MAC000258_net_output_kW,MAC000268_net_output_kW,MAC004457_net_output_kW,MAC004490_net_output_kW,MAC004496_net_output_kW,MAC004521_net_output_kW,MAC004528_net_output_kW,MAC004540_net_output_kW,MAC004550_net_output_kW,MAC004553_net_output_kW,MAC004862_net_output_kW,MAC004874_net_output_kW,MAC004918_net_output_kW,MAC004998_net_output_kW,MAC005000_net_output_kW,MAC005016_net_output_kW,MAC005024_net_output_kW,MAC005025_net_output_kW,MAC005193_net_output_kW,MAC005227_net_output_kW,MAC005229_net_output_kW,MAC005257_net_output_kW,MAC005261_net_output_kW,MAC005268_net_output_kW,MAC005270_net_output_kW,MAC005273_net_output_kW
15:23:00,-0.2963306747436352,-0.4723306747436352,-0.4403306747436352,-0.17633067474363523,-0.09033067474363521,-0.5383306747436352,-0.4263306747436352,0.0,0.0,-0.17233067474363523,-0.4563306747436352,-0.4423306747436352,-0.4163306747436352,0.0,0.0,-0.4603306747436352,-0.38033067474363524,-0.4023306747436352,-0.5183306747436353,-0.5103306747436352,-0.23433067474363523,-0.2703306747436352,0.0,0.0,-0.2983306747436352,-0.3243306747436352,-0.2623306747436352,-0.4723306747436352,-0.4123306747436352,0.0,-0.2983306747436352,-0.30033067474363523,-0.4343306747436352,-0.3583306747436352,-0.30833067474363524,-0.3963306747436352,-0.37233067474363524,-0.4683306747436352,-0.2983306747436352,-0.5043306747436352
15:24:00,-0.2750773263274114,-0.4510773263274114,-0.41907732632741135,-0.1550773263274114,-0.06907732632741137,-0.5170773263274113,-0.40507732632741134,-0.23957355981022613,0.0,-0.1510773263274114,-0.43507732632741136,-0.42107732632741135,-0.3950773263274114,0.0,0.0,-0.43907732632741137,-0.3590773263274114,-0.38107732632741137,-0.49707732632741136,-0.4890773263274114,-0.2130773263274114,-0.24907732632741136,0.0,0.0,-0.2770773263274114,-0.30307732632741136,-0.24107732632741136,-0.4510773263274114,-0.3910773263274114,0.0,-0.2770773263274114,-0.2790773263274114,-0.41307732632741134,-0.3370773263274114,-0.2870773263274114,-0.37507732632741136,-0.3510773263274114,-0.4470773263274114,-0.2770773263274114,-0.4830773263274114
15:25:00,-0.25389767170533345,-0.42989767170533344,-0.3978976717053334,-0.13389767170533345,-0.04789767170533343,-0.49589767170533344,-0.3838976717053334,-0.29989767170533344,0.0,-0.12989767170533345,-0.4138976717053334,-0.3998976717053334,-0.37389767170533345,0.0,0.0,-0.41789767170533343,-0.33789767170533347,-0.35989767170533343,-0.4758976717053334,-0.4678976717053335,-0.19189767170533345,-0.22789767170533343,0.0,0.0,-0.25589767170533345,-0.2818976717053334,-0.21989767170533342,-0.42989767170533344,-0.36989767170533344,0.0,-0.25589767170533345,-0.25789767170533345,-0.3918976717053334,-0.31589767170533345,-0.26589767170533346,-0.3538976717053334,-0.32989767170533346,-0.42589767170533344,-0.25589767170533345,-0.46189767170533347
15:26:00,-0.2328056449150065,-0.4088056449150065,-0.37680564491500645,-0.1128056449150065,-0.026805644915006477,-0.4748056449150065,-0.36280564491500644,-0.2788056449150065,0.0,-0.1088056449150065,-0.39280564491500647,-0.37880564491500646,-0.3528056449150065,0.0,0.0,-0.3968056449150065,-0.3168056449150065,-0.3388056449150065,-0.45480564491500647,-0.4468056449150065,-0.1708056449150065,-0.20680564491500647,0.0,0.0,-0.2348056449150065,-0.26080564491500646,-0.19880564491500646,-0.4088056449150065,-0.3488056449150065,0.0,-0.2348056449150065,-0.2368056449150065,-0.37080564491500645,-0.2948056449150065,-0.2448056449150065,-0.33280564491500647,-0.3088056449150065,-0.4048056449150065,-0.2348056449150065,-0.4408056449150065
15:27:00,-0.21181592463903992,-0.3878159246390399,-0.3558159246390399,-0.09181592463903993,-0.005815924639039904,-0.4538159246390399,-0.34181592463903987,-0.2578159246390399,0.0,-0.08781592463903992,-0.3718159246390399,-0.3578159246390399,-0.3318159246390399,0.0,0.0,-0.3758159246390399,-0.29581592463903994,-0.3178159246390399,-0.4338159246390399,-0.42581592463903994,-0.14981592463903992,-0.1858159246390399,0.0,0.0,-0.21381592463903992,-0.2398159246390399,-0.1778159246390399,-0.3878159246390399,-0.3278159246390399,0.0,-0.21381592463903992,-0.21581592463903992,-0.3498159246390399,-0.2738159246390399,-0.22381592463903993,-0.3118159246390399,-0.28781592463903993,-0.3838159246390399,-0.21381592463903992,-0.41981592463903994
15:28:00,-0.1909439531463013,-0.3669439531463013,-0.3349439531463013,-0.07094395314630131,0.0,-0.4329439531463013,-0.3209439531463013,-0.2369439531463013,0.0,-0.0669439531463013,-0.3509439531463013,-0.3369439531463013,-0.3109439531463013,0.0,0.0,-0.3549439531463013,-0.27494395314630127,-0.2969439531463013,-0.4129439531463013,-0.40494395314630127,-0.1289439531463013,-0.16494395314630128,0.0,0.0,-0.1929439531463013,-0.21894395314630127,-0.15694395314630127,-0.3669439531463013,-0.3069439531463013,0.0,-0.1929439531463013,-0.1949439531463013,-0.3289439531463013,-0.2529439531463013,-0.20294395314630131,-0.2909439531463013,-0.26694395314630126,-0.3629439531463013,-0.1929439531463013,-0.39894395314630127
15:29:00,-0.1702059386034523,-0.3462059386034523,-0.31420593860345225,-0.050205938603452294,0.0,-0.4122059386034523,-0.30020593860345224,-0.21620593860345227,0.0,-0.04620593860345229,-0.33020593860345226,-0.31620593860345225,-0.2902059386034523,0.0,0.0,-0.33420593860345227,-0.2542059386034523,-0.2762059386034523,-0.39220593860345226,-0.3842059386034523,-0.10820593860345229,-0.14420593860345227,0.0,0.0,-0.1722059386034523,-0.19820593860345226,-0.13620593860345226,-0.3462059386034523,-0.2862059386034523,0.0,-0.1722059386034523,-0.1742059386034523,-0.30820593860345225,-0.2322059386034523,-0.1822059386034523,-0.27020593860345227,-0.24620593860345227,-0.3422059386034523,-0.1722059386034523,-0.3782059386034523
15:30:00,-0.3216189231132261,-0.3196189231132261,-0.3156189231132261,-0.03961892311322612,0.0,-0.3436189231132261,-0.2796189231132261,-0.2516189231132261,0.0,-0.1356189231132261,-0.1956189231132261,0.0,-0.2176189231132261,0.0,0.0,-0.3316189231132261,-0.3376189231132261,-0.2676189231132261,-0.4196189231132261,-0.2076189231132261,0.0,-0.11961892311322608,0.0,0.0,-0.11161892311322608,0.0,-0.18161892311322608,-0.031618923113226116,-0.1956189231132261,0.0,-0.1516189231132261,-0.15961892311322612,-0.3276189231132261,-0.2336189231132261,-0.16361892311322612,-0.2596189231132261,-0.2456189231132261,-0.2916189231132261,-0.2256189231132261,-0.17161892311322607
15:31:00,-0.30120070796185777,-0.29920070796185777,-0.29520070796185777,-0.0192007079618578,0.0,-0.3232007079618578,-0.2592007079618578,-0.23120070796185777,0.0,-0.11520070796185777,-0.17520070796185777,0.0,-0.19720070796185776,0.0,0.0,-0.3112007079618578,-0.3172007079618578,-0.24720070796185778,-0.3992007079618578,-0.18720070796185778,0.0,-0.09920070796185776,0.0,0.0,-0.09120070796185775,0.0,-0.16120070796185776,-0.011200707961857792,-0.17520070796185777,0.0,-0.1312007079618578,-0.1392007079618578,-0.3072007079618578,-0.21320070796185778,-0.1432007079618578,-0.23920070796185777,-0.2252007079618578,-0.2712007079618578,-0.20520070796185777,-0.15120070796185775
15:32:00,-0.2809699125952933,-0.2789699125952933,-0.2749699125952933,0.0,0.0,-0.3029699125952933,-0.2389699125952933,-0.2109699125952933,0.0,-0.0949699125952933,-0.1549699125952933,0.0,-0.1769699125952933,0.0,0.0,-0.2909699125952933,-0.2969699125952933,-0.2269699125952933,-0.37896991259529333,-0.1669699125952933,0.0,-0.07896991259529329,0.0,0.0,-0.07096991259529328,0.0,-0.1409699125952933,0.0,-0.1549699125952933,0.0,-0.11096991259529332,-0.11896991259529333,-0.2869699125952933,-0.1929699125952933,-0.12296991259529333,-0.2189699125952933,-0.20496991259529332,-0.25096991259529333,-0.1849699125952933,-0.13096991259529328
15:33:00,-0.2609459581188182,-0.2589459581188182,-0.2549459581188182,0.0,0.0,-0.28294595811881823,-0.2189459581188182,-0.1909459581188182,0.0,-0.07494595811881821,-0.1349459581188182,0.0,-0.1569459581188182,0.0,0.0,-0.2709459581188182,-0.2769459581188182,-0.20694595811881822,-0.35894595811881824,-0.14694595811881822,0.0,-0.0589459581188182,0.0,0.0,-0.05094595811881819,0.0,-0.1209459581188182,0.0,-0.1349459581188182,0.0,-0.09094595811881823,-0.09894595811881823,-0.2669459581188182,-0.17294595811881822,-0.10294595811881824,-0.1989459581188182,-0.18494595811881823,-0.2309459581188182,-0.1649459581188182,-0.11094595811881819
15:34:00,-0.2411490577028081,-0.2391490577028081,-0.23514905770280808,0.0,0.0,-0.2631490577028081,-0.19914905770280808,-0.17114905770280808,0.0,-0.05514905770280809,-0.11514905770280809,0.0,-0.13714905770280808,0.0,0.0,-0.2511490577028081,-0.2571490577028081,-0.1871490577028081,-0.3391490577028081,-0.1271490577028081,0.0,-0.03914905770280808,0.0,0.0,-0.03114905770280807,0.0,-0.10114905770280808,0.0,-0.11514905770280809,0.0,-0.0711490577028081,-0.07914905770280811,-0.2471490577028081,-0.1531490577028081,-0.08314905770280812,-0.1791490577028081,-0.1651490577028081,-0.2111490577028081,-0.1451490577028081,-0.09114905770280807
15:35:00,-0.2216001985981118,-0.2196001985981118,-0.2156001985981118,0.0,0.0,-0.24360019859811183,-0.1796001985981118,-0.1516001985981118,0.0,-0.03560019859811181,-0.09560019859811181,0.0,-0.1176001985981118,0.0,0.0,-0.23160019859811182,-0.23760019859811182,-0.16760019859811182,-0.31960019859811184,-0.10760019859811182,0.0,-0.019600198598111795,0.0,0.0,-0.011600198598111788,0.0,-0.0816001985981118,0.0,-0.09560019859811181,0.0,-0.051600198598111824,-0.05960019859811183,-0.2276001985981118,-0.1336001985981118,-0.06360019859811183,-0.1596001985981118,-0.14560019859811182,-0.1916001985981118,-0.1256001985981118,-0.07160019859811179
15:36:00,-0.20232111506633788,-0.20032111506633787,-0.19632111506633787,0.0,0.0,-0.2243211150663379,-0.16032111506633787,-0.13232111506633787,0.0,-0.016321115066337877,-0.07632111506633787,0.0,-0.09832111506633787,0.0,0.0,-0.21232111506633788,-0.2183211150663379,-0.14832111506633788,-0.30032111506633785,-0.08832111506633789,0.0,-0.0003211150663378626,0.0,0.0,0.0,0.0,-0.06232111506633786,0.0,-0.07632111506633787,0.0,-0.03232111506633789,-0.0403211150663379,-0.20832111506633788,-0.11432111506633788,-0.0443211150663379,-0.14032111506633788,-0.1263211150663379,-0.17232111506633788,-0.10632111506633787,-0.05232111506633785
15:37:00,-0.1833342501005792,-0.1813342501005792,-0.17733425010057918,0.0,0.0,-0.2053342501005792,-0.14133425010057918,-0.11333425010057918,0.0,0.0,-0.05733425010057919,0.0,-0.07933425010057918,0.0,0.0,-0.1933342501005792,-0.1993342501005792,-0.1293342501005792,-0.2813342501005792,-0.0693342501005792,0.0,0.0,0.0,0.0,0.0,0.0,-0.043334250100579175,0.0,-0.05733425010057919,0.0,-0.013334250100579204,-0.02133425010057921,-0.1893342501005792,-0.0953342501005792,-0.025334250100579214,-0.12133425010057919,-0.1073342501005792,-0.1533342501005792,-0.08733425010057919,-0.033334250100579166
15:38:00,-0.1646627050544191,-0.1626627050544191,-0.1586627050544191,0.0,0.0,-0.18666270505441912,-0.12266270505441909,-0.0946627050544191,0.0,0.0,-0.0386627050544191,0.0,-0.06066270505441909,0.0,0.0,-0.1746627050544191,-0.18066270505441911,-0.11066270505441911,-0.26266270505441913,-0.05066270505441911,0.0,0.0,0.0,0.0,0.0,0.0,-0.024662705054419087,0.0,-0.0386627050544191,0.0,0.0,-0.0026627050544191233,-0.1706627050544191,-0.0766627050544191,-0.006662705054419127,-0.1026627050544191,-0.08866270505441912,-0.1346627050544191,-0.0686627050544191,-0.014662705054419078
15:39:00,-0.1463301754122014,-0.1443301754122014,-0.14033017541220139,0.0,0.0,-0.1683301754122014,-0.10433017541220138,-0.07633017541220138,0.0,0.0,-0.02033017541220139,0.0,-0.04233017541220138,0.0,0.0,-0.1563301754122014,-0.1623301754122014,-0.0923301754122014,-0.2443301754122014,-0.0323301754122014,0.0,0.0,0.0,0.0,0.0,0.0,-0.006330175412201378,0.0,-0.02033017541220139,0.0,0.0,0.0,-0.1523301754122014,-0.058330175412201396,0.0,-0.08433017541220139,-0.0703301754122014,-0.11633017541220139,-0.05033017541220139,0.0
15:40:00,-0.1283608590336392,-0.1263608590336392,-0.12236085903363919,0.0,0.0,-0.15036085903363922,-0.08636085903363919,-0.05836085903363919,0.0,0.0,-0.0023608590336391955,0.0,-0.024360859033639187,0.0,0.0,-0.1383608590336392,-0.1443608590336392,-0.0743608590336392,-0.2263608590336392,-0.014360859033639206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023608590336391955,0.0,0.0,0.0,-0.1343608590336392,-0.0403608590336392,0.0,-0.0663608590336392,-0.05236085903363921,-0.0983608590336392,-0.032360859033639194,0.0
15:41:00,-0.11077940749843701,-0.10877940749843701,-0.104779407498437,0.0,0.0,-0.13277940749843703,-0.068779407498437,-0.040779407498437004,0.0,0.0,0.0,0.0,-0.006779407498437001,0.0,0.0,-0.12077940749843702,-0.12677940749843702,-0.05677940749843702,-0.20877940749843701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11677940749843702,-0.022779407498437015,0.0,-0.04877940749843701,-0.034779407498437026,-0.08077940749843701,-0.014779407498437008,0.0
15:42:00,-0.0936107380857413,-0.0916107380857413,-0.0876107380857413,0.0,0.0,-0.11561073808574131,-0.05161073808574129,-0.023610738085741295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10361073808574131,-0.1096107380857413,-0.03961073808574131,-0.1916107380857413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09961073808574131,-0.005610738085741307,0.0,-0.0316107380857413,-0.017610738085741318,-0.0636107380857413,0.0,0.0
15:43:00,-0.0768799463375476,-0.0748799463375476,-0.0708799463375476,0.0,0.0,-0.09887994633754761,-0.034879946337547596,-0.006879946337547599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08687994633754761,-0.0928799463375476,-0.022879946337547613,-0.1748799463375476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08287994633754761,0.0,0.0,-0.014879946337547606,-0.0008799463375476213,-0.04687994633754761,0.0,0.0
15:44:00,-0.0606121361177194,-0.0586121361177194,-0.054612136117719395,0.0,0.0,-0.0826121361177194,-0.01861213611771939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07061213611771941,-0.0766121361177194,-0.006612136117719408,-0.1586121361177194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0666121361177194,0.0,0.0,0.0,0.0,-0.030612136117719402,0.0,0.0
15:45:00,-0.0448322385252829,-0.042832238525282895,-0.03883223852528289,0.0,0.0,-0.0668322385252829,-0.0028322385252828874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054832238525282906,-0.0608322385252829,0.0,-0.1428322385252829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0508322385252829,0.0,0.0,0.0,0.0,-0.014832238525282898,0.0,0.0
15:46:00,-0.02956480689034241,-0.027564806890342408,-0.023564806890342405,0.0,0.0,-0.051564806890342416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03956480689034242,-0.04556480689034241,0.0,-0.1275648068903424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035564806890342415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:47:00,-0.014833786617826306,-0.012833786617826304,-0.0088337866178263,0.0,0.0,-0.03683378661782631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024833786617826314,-0.030833786617826306,0.0,-0.11283378661782631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02083378661782631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:48:00,-0.0006622602060170901,0.0,0.0,0.0,0.0,-0.022662260206017096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010662260206017099,-0.01666226020601709,0.0,-0.0986622602060171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066622602060170955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:49:00,0.0,0.0,0.0,0.0,0.0,-0.009072167831621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003072167831620995,0.0,-0.085072167831621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0720840047842687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:51:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0597164904273339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:52:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0479862607375027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:53:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0369074663988576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:54:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026491448794275098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016746376541962198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:56:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007676903473022904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:57:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:58:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15:59:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
